order_item_id,order_id,item_id,quantity,unit_price,size,addons,line_total
OI0005436,O001567,M009,1,110,Small,,110
OI0005437,O001567,M009,1,110,Small,Oat Milk,140
OI0005438,O001568,M009,1,110,Small,Vanilla Syrup,140
OI0005439,O001568,M015,1,110,Large,Vanilla Syrup,140
OI0005440,O001568,M034,1,60,NA,,60
OI0005441,O001568,M008,2,100,Large,,200
OI0005442,O001568,M009,1,110,Small,,110
OI0005443,O001569,M030,1,100,Large,,100
OI0005444,O001569,M005,1,60,Small,,60
OI0005445,O001569,M013,2,80,Small,,160
OI0005446,O001569,M009,2,110,Small,,220
OI0005447,O001569,M005,1,60,Small,Vanilla Syrup,90
OI0005448,O001570,M037,1,120,NA,,120
OI0005449,O001570,M034,1,60,NA,,60
OI0005450,O001570,M035,1,100,NA,,100
OI0005451,O001571,M027,1,90,Small,,90
OI0005452,O001571,M005,2,60,Small,Oat Milk,150
OI0005453,O001571,M031,2,150,NA,,300
OI0005454,O001571,M037,2,120,NA,,240
OI0005455,O001571,M006,1,75,Large,,75
OI0005456,O001572,M037,1,120,NA,,120
OI0005457,O001572,M005,1,60,Small,,60
OI0005458,O001572,M005,1,60,Small,,60
OI0005459,O001573,M030,1,100,Large,,100
OI0005460,O001573,M005,1,60,Small,Extra Shot,90
OI0005461,O001573,M031,1,150,NA,,150
OI0005462,O001573,M035,1,100,NA,,100
OI0005463,O001574,M005,1,60,Small,,60
OI0005464,O001574,M004,1,70,Large,,70
OI0005465,O001575,M012,1,110,Large,,110
OI0005466,O001575,M010,1,130,Large,,160
OI0005467,O001575,M022,1,120,NA,,120
OI0005468,O001575,M001,1,55,Small,,55
OI0005469,O001575,M008,2,100,Large,Extra Shot,230
OI0005470,O001575,M010,1,130,Large,,130
OI0005471,O001575,M007,1,80,Small,,80
OI0005472,O001575,M006,2,75,Large,Vanilla Syrup,180
OI0005473,O001575,M005,1,60,Small,Vanilla Syrup,90
OI0005474,O001575,M034,1,60,NA,,60
OI0005475,O001576,M006,2,75,Large,,180
OI0005476,O001576,M006,1,75,Large,Oat Milk,105
OI0005477,O001576,M030,2,100,Large,,200
OI0005478,O001576,M021,1,100,NA,,100
OI0005479,O001577,M011,1,130,Large,Extra Shot,160
OI0005480,O001578,M030,2,100,Large,,200
OI0005481,O001578,M007,2,80,Small,Vanilla Syrup,190
OI0005482,O001578,M004,1,70,Large,,70
OI0005483,O001578,M015,1,110,Large,,110
OI0005484,O001578,M031,2,150,NA,,300
OI0005485,O001578,M032,1,130,NA,,130
OI0005486,O001579,M014,2,90,Small,Extra Shot,210
OI0005487,O001579,M006,2,75,Large,Extra Shot,180
OI0005488,O001579,M006,1,75,Large,,75
OI0005489,O001579,M010,1,130,Large,,130
OI0005490,O001579,M001,1,55,Small,Vanilla Syrup,85
OI0005491,O001580,M010,1,130,Large,,130
OI0005492,O001580,M035,2,100,NA,,200
OI0005493,O001580,M031,1,150,NA,,150
OI0005494,O001581,M017,1,110,Small,,110
OI0005495,O001581,M020,2,100,NA,,200
OI0005496,O001581,M004,1,70,Large,Vanilla Syrup,100
OI0005497,O001581,M010,1,130,Large,,130
OI0005498,O001582,M001,1,55,Small,Vanilla Syrup,85
OI0005499,O001582,M035,1,100,NA,,100
OI0005500,O001582,M034,1,60,NA,,60
OI0005501,O001582,M005,1,60,Small,,60
OI0005502,O001582,M007,1,80,Small,,80
OI0005503,O001583,M004,2,70,Large,,140
OI0005504,O001583,M037,1,120,NA,,120
OI0005505,O001583,M019,1,100,NA,,100
OI0005506,O001584,M034,1,60,NA,,60
OI0005507,O001584,M010,1,130,Large,Vanilla Syrup,160
OI0005508,O001584,M028,2,100,Large,,200
OI0005509,O001584,M031,1,150,NA,,150
OI0005510,O001585,M013,1,80,Small,,80
OI0005511,O001585,M031,1,150,NA,,150
OI0005512,O001585,M019,2,100,NA,,200
OI0005513,O001585,M007,2,80,Small,,160
OI0005514,O001585,M001,1,55,Small,,55
OI0005515,O001585,M020,1,100,NA,,100
OI0005516,O001586,M015,1,110,Large,Extra Shot,140
OI0005517,O001586,M013,1,80,Small,,80
OI0005518,O001586,M007,2,80,Small,Oat Milk,190
OI0005519,O001587,M028,2,100,Large,,200
OI0005520,O001587,M035,1,100,NA,,100
OI0005521,O001587,M036,1,100,NA,,100
OI0005522,O001587,M024,1,110,NA,,110
OI0005523,O001588,M005,1,60,Small,,60
OI0005524,O001588,M020,2,100,NA,,200
OI0005525,O001588,M034,1,60,NA,,60
OI0005526,O001588,M005,2,60,Small,,120
OI0005527,O001589,M010,1,130,Large,Vanilla Syrup,160
OI0005528,O001589,M015,2,110,Large,,220
OI0005529,O001589,M038,1,140,NA,,140
OI0005530,O001589,M009,2,110,Small,,220
OI0005531,O001589,M006,2,75,Large,,150
OI0005532,O001589,M031,1,150,NA,,150
OI0005533,O001589,M024,2,110,NA,,220
OI0005534,O001589,M009,2,110,Small,,220
OI0005535,O001589,M014,2,90,Small,,180
OI0005536,O001590,M034,1,60,NA,,60
OI0005537,O001590,M034,2,60,NA,,120
OI0005538,O001590,M006,1,75,Large,Extra Shot,105
OI0005539,O001590,M005,1,60,Small,,60
OI0005540,O001591,M005,1,60,Small,Vanilla Syrup,90
OI0005541,O001591,M005,2,60,Small,Extra Shot,150
OI0005542,O001591,M030,2,100,Large,,200
OI0005543,O001591,M029,2,90,Small,,180
OI0005544,O001592,M006,1,75,Large,,75
OI0005545,O001592,M015,2,110,Large,,220
OI0005546,O001592,M015,2,110,Large,,220
OI0005547,O001592,M023,1,130,NA,,130
OI0005548,O001592,M022,1,120,NA,,120
OI0005549,O001592,M006,1,75,Large,,75
OI0005550,O001593,M010,1,130,Large,,130
OI0005551,O001593,M035,1,100,NA,,100
OI0005552,O001593,M005,1,60,Small,,60
OI0005553,O001594,M005,1,60,Small,Vanilla Syrup,90
OI0005554,O001594,M017,2,110,Small,,220
OI0005555,O001594,M010,1,130,Large,,130
OI0005556,O001594,M026,1,150,NA,,150
OI0005557,O001595,M009,1,110,Small,,110
OI0005558,O001595,M004,1,70,Large,,70
OI0005559,O001595,M010,2,130,Large,,260
OI0005560,O001595,M031,1,150,NA,,150
OI0005561,O001596,M035,1,100,NA,,100
OI0005562,O001596,M006,1,75,Large,,75
OI0005563,O001596,M006,1,75,Large,Extra Shot,105
OI0005564,O001596,M035,1,100,NA,,100
OI0005565,O001597,M028,1,100,Large,,100
OI0005566,O001597,M015,1,110,Large,,110
OI0005567,O001597,M034,1,60,NA,,60
OI0005568,O001597,M035,1,100,NA,,100
OI0005569,O001598,M011,2,130,Large,,260
OI0005570,O001598,M006,1,75,Large,,75
OI0005571,O001598,M033,2,100,NA,,200
OI0005572,O001599,M023,1,130,NA,,130
OI0005573,O001599,M035,1,100,NA,,100
OI0005574,O001599,M015,1,110,Large,Oat Milk,140
OI0005575,O001599,M031,1,150,NA,,150
OI0005576,O001599,M020,1,100,NA,,100
OI0005577,O001599,M007,1,80,Small,,80
OI0005578,O001600,M013,1,80,Small,Vanilla Syrup,110
OI0005579,O001600,M034,2,60,NA,,120
OI0005580,O001600,M028,2,100,Large,,200
OI0005581,O001600,M007,1,80,Small,Oat Milk,110
OI0005582,O001600,M006,1,75,Large,,75
OI0005583,O001600,M018,1,130,Large,Extra Shot,160
OI0005584,O001601,M035,1,100,NA,,100
OI0005585,O001601,M013,1,80,Small,,80
OI0005586,O001601,M005,2,60,Small,Oat Milk,150
OI0005587,O001602,M006,1,75,Large,,75
OI0005588,O001602,M015,1,110,Large,Extra Shot,140
OI0005589,O001602,M031,1,150,NA,,150
OI0005590,O001603,M034,1,60,NA,,60
OI0005591,O001603,M014,1,90,Small,Vanilla Syrup,120
OI0005592,O001603,M015,2,110,Large,,220
OI0005593,O001603,M011,1,130,Large,Extra Shot,160
OI0005594,O001604,M034,1,60,NA,,60
OI0005595,O001604,M009,1,110,Small,,110
OI0005596,O001604,M021,2,100,NA,,200
OI0005597,O001604,M015,1,110,Large,Vanilla Syrup,140
OI0005598,O001604,M009,1,110,Small,Oat Milk,140
OI0005599,O001605,M010,2,130,Large,,290
OI0005600,O001605,M004,1,70,Large,Vanilla Syrup,100
OI0005601,O001605,M013,1,80,Small,,80
OI0005602,O001606,M034,1,60,NA,,60
OI0005603,O001606,M005,1,60,Small,,60
OI0005604,O001606,M031,1,150,NA,,150
OI0005605,O001607,M005,1,60,Small,Oat Milk,90
OI0005606,O001607,M026,1,150,NA,,150
OI0005607,O001607,M035,2,100,NA,,200
OI0005608,O001607,M038,2,140,NA,,280
OI0005609,O001608,M005,1,60,Small,,60
OI0005610,O001608,M034,2,60,NA,,120
OI0005611,O001608,M015,1,110,Large,,110
OI0005612,O001608,M010,2,130,Large,Extra Shot,290
OI0005613,O001608,M006,1,75,Large,,75
OI0005614,O001609,M006,2,75,Large,,150
OI0005615,O001609,M015,1,110,Large,,110
OI0005616,O001609,M019,1,100,NA,,100
OI0005617,O001609,M010,1,130,Large,Vanilla Syrup,160
OI0005618,O001610,M024,1,110,NA,,110
OI0005619,O001610,M036,1,100,NA,,100
OI0005620,O001610,M020,1,100,NA,,100
OI0005621,O001611,M019,1,100,NA,,100
OI0005622,O001611,M025,1,150,NA,,150
OI0005623,O001611,M035,1,100,NA,,100
OI0005624,O001611,M009,2,110,Small,,220
OI0005625,O001612,M018,2,130,Large,,260
OI0005626,O001612,M005,1,60,Small,Extra Shot,90
OI0005627,O001612,M007,1,80,Small,,80
OI0005628,O001612,M010,1,130,Large,Oat Milk,160
OI0005629,O001613,M010,2,130,Large,,290
OI0005630,O001613,M015,1,110,Large,,110
OI0005631,O001613,M006,1,75,Large,,75
OI0005632,O001614,M015,1,110,Large,,110
OI0005633,O001614,M036,1,100,NA,,100
OI0005634,O001614,M009,2,110,Small,,220
OI0005635,O001615,M013,1,80,Small,Oat Milk,110
OI0005636,O001615,M037,2,120,NA,,240
OI0005637,O001615,M023,1,130,NA,,130
OI0005638,O001616,M015,1,110,Large,,110
OI0005639,O001616,M005,2,60,Small,,120
OI0005640,O001616,M006,1,75,Large,Vanilla Syrup,105
OI0005641,O001616,M029,1,90,Small,,90
OI0005642,O001617,M010,1,130,Large,Oat Milk,160
OI0005643,O001617,M034,1,60,NA,,60
OI0005644,O001617,M004,2,70,Large,,140
OI0005645,O001617,M012,1,110,Large,Oat Milk,140
OI0005646,O001617,M029,1,90,Small,,90
OI0005647,O001618,M005,2,60,Small,,120
OI0005648,O001618,M031,2,150,NA,,300
OI0005649,O001618,M032,2,130,NA,,260
OI0005650,O001618,M030,1,100,Large,,100
OI0005651,O001619,M014,1,90,Small,Vanilla Syrup,120
OI0005652,O001619,M010,1,130,Large,,130
OI0005653,O001619,M009,1,110,Small,,110
OI0005654,O001619,M025,1,150,NA,,150
OI0005655,O001620,M035,2,100,NA,,200
OI0005656,O001620,M038,1,140,NA,,140
OI0005657,O001620,M028,1,100,Large,,100
OI0005658,O001621,M013,1,80,Small,Extra Shot,110
OI0005659,O001621,M010,1,130,Large,,130
OI0005660,O001621,M035,1,100,NA,,100
OI0005661,O001621,M007,1,80,Small,,80
OI0005662,O001622,M012,2,110,Large,,220
OI0005663,O001622,M009,2,110,Small,,220
OI0005664,O001622,M030,1,100,Large,,100
OI0005665,O001622,M029,1,90,Small,,90
OI0005666,O001622,M009,1,110,Small,,110
OI0005667,O001622,M035,1,100,NA,,100
OI0005668,O001623,M015,1,110,Large,,110
OI0005669,O001623,M026,1,150,NA,,150
OI0005670,O001623,M021,1,100,NA,,100
OI0005671,O001623,M028,2,100,Large,,200
OI0005672,O001623,M010,2,130,Large,,260
OI0005673,O001624,M037,1,120,NA,,120
OI0005674,O001624,M022,1,120,NA,,120
OI0005675,O001624,M009,2,110,Small,,220
OI0005676,O001624,M010,1,130,Large,Vanilla Syrup,160
OI0005677,O001625,M021,1,100,NA,,100
OI0005678,O001625,M012,1,110,Large,Extra Shot,140
OI0005679,O001625,M009,1,110,Small,Vanilla Syrup,140
OI0005680,O001625,M005,1,60,Small,Extra Shot,90
OI0005681,O001625,M005,2,60,Small,Vanilla Syrup,150
OI0005682,O001626,M010,1,130,Large,,130
OI0005683,O001626,M006,1,75,Large,,75
OI0005684,O001626,M016,1,120,Large,Oat Milk,150
OI0005685,O001626,M038,1,140,NA,,140
OI0005686,O001626,M035,1,100,NA,,100
OI0005687,O001626,M004,1,70,Large,,70
OI0005688,O001627,M016,1,120,Large,,120
OI0005689,O001627,M016,1,120,Large,Vanilla Syrup,150
OI0005690,O001627,M037,2,120,NA,,240
OI0005691,O001627,M009,1,110,Small,,110
OI0005692,O001627,M009,1,110,Small,,110
OI0005693,O001627,M009,1,110,Small,Extra Shot,140
OI0005694,O001628,M006,1,75,Large,,75
OI0005695,O001628,M035,1,100,NA,,100
OI0005696,O001628,M010,1,130,Large,Vanilla Syrup,160
OI0005697,O001628,M025,1,150,NA,,150
OI0005698,O001628,M008,2,100,Large,,200
OI0005699,O001629,M023,1,130,NA,,130
OI0005700,O001629,M034,2,60,NA,,120
OI0005701,O001629,M010,2,130,Large,,260
OI0005702,O001630,M006,1,75,Large,,75
OI0005703,O001630,M009,2,110,Small,Oat Milk,250
OI0005704,O001630,M015,2,110,Large,,220
OI0005705,O001630,M010,1,130,Large,Oat Milk,160
OI0005706,O001631,M010,1,130,Large,Vanilla Syrup,160
OI0005707,O001631,M009,1,110,Small,,110
OI0005708,O001631,M006,1,75,Large,,75
OI0005709,O001631,M009,2,110,Small,,220
OI0005710,O001632,M027,2,90,Small,,180
OI0005711,O001632,M008,1,100,Large,,100
OI0005712,O001632,M038,2,140,NA,,280
OI0005713,O001632,M035,1,100,NA,,100
OI0005714,O001632,M038,1,140,NA,,140
OI0005715,O001632,M009,1,110,Small,,140
OI0005716,O001632,M034,1,60,NA,,60
OI0005717,O001632,M012,1,110,Large,,110
OI0005718,O001632,M014,2,90,Small,Extra Shot,210
OI0005719,O001632,M007,2,80,Small,,160
OI0005720,O001633,M008,2,100,Large,,200
OI0005721,O001633,M015,1,110,Large,Extra Shot,140
OI0005722,O001633,M015,2,110,Large,Vanilla Syrup,250
OI0005723,O001634,M008,1,100,Large,Vanilla Syrup,130
OI0005724,O001634,M031,1,150,NA,,150
OI0005725,O001634,M035,2,100,NA,,200
OI0005726,O001635,M036,2,100,NA,,200
OI0005727,O001635,M010,1,130,Large,Extra Shot,160
OI0005728,O001635,M034,1,60,NA,,60
OI0005729,O001635,M035,2,100,NA,,200
OI0005730,O001635,M032,2,130,NA,,260
OI0005731,O001636,M018,1,130,Large,,130
OI0005732,O001636,M021,1,100,NA,,100
OI0005733,O001636,M015,1,110,Large,,110
OI0005734,O001636,M031,1,150,NA,,150
OI0005735,O001637,M035,2,100,NA,,200
OI0005736,O001637,M005,1,60,Small,,60
OI0005737,O001637,M035,2,100,NA,,200
OI0005738,O001637,M031,1,150,NA,,150
OI0005739,O001637,M010,1,130,Large,Vanilla Syrup,160
OI0005740,O001638,M034,1,60,NA,,60
OI0005741,O001638,M003,1,55,Small,,55
OI0005742,O001638,M031,1,150,NA,,150
OI0005743,O001639,M016,2,120,Large,Oat Milk,270
OI0005744,O001639,M035,1,100,NA,,100
OI0005745,O001639,M035,1,100,NA,,100
OI0005746,O001640,M035,1,100,NA,,100
OI0005747,O001640,M001,2,55,Small,,110
OI0005748,O001640,M009,1,110,Small,,110
OI0005749,O001640,M037,2,120,NA,,240
OI0005750,O001640,M015,1,110,Large,,110
OI0005751,O001641,M035,1,100,NA,,100
OI0005752,O001641,M010,2,130,Large,,260
OI0005753,O001641,M009,1,110,Small,Vanilla Syrup,140
OI0005754,O001642,M010,1,130,Large,Oat Milk,160
OI0005755,O001642,M015,1,110,Large,Vanilla Syrup,140
OI0005756,O001642,M026,2,150,NA,,300
OI0005757,O001642,M034,1,60,NA,,60
OI0005758,O001643,M035,1,100,NA,,100
OI0005759,O001643,M006,1,75,Large,Vanilla Syrup,105
OI0005760,O001643,M009,1,110,Small,,110
OI0005761,O001644,M035,1,100,NA,,100
OI0005762,O001644,M006,1,75,Large,Vanilla Syrup,105
OI0005763,O001645,M034,1,60,NA,,60
OI0005764,O001645,M010,1,130,Large,Vanilla Syrup,160
OI0005765,O001645,M018,1,130,Large,Extra Shot,160
OI0005766,O001645,M015,1,110,Large,,110
OI0005767,O001645,M035,2,100,NA,,200
OI0005768,O001645,M010,1,130,Large,,160
OI0005769,O001646,M023,1,130,NA,,130
OI0005770,O001646,M012,1,110,Large,Extra Shot,140
OI0005771,O001646,M031,1,150,NA,,150
OI0005772,O001646,M005,2,60,Small,Extra Shot,150
OI0005773,O001647,M018,1,130,Large,,130
OI0005774,O001647,M014,1,90,Small,,90
OI0005775,O001647,M038,1,140,NA,,140
OI0005776,O001647,M035,2,100,NA,,200
OI0005777,O001647,M035,1,100,NA,,100
OI0005778,O001648,M034,2,60,NA,,120
OI0005779,O001648,M026,2,150,NA,,300
OI0005780,O001648,M006,1,75,Large,,75
OI0005781,O001648,M015,1,110,Large,Vanilla Syrup,140
OI0005782,O001649,M009,1,110,Small,,110
OI0005783,O001649,M009,1,110,Small,,110
OI0005784,O001649,M012,1,110,Large,Vanilla Syrup,140
OI0005785,O001649,M034,1,60,NA,,60
OI0005786,O001649,M019,2,100,NA,,200
OI0005787,O001649,M015,1,110,Large,,110
OI0005788,O001650,M019,1,100,NA,,100
OI0005789,O001650,M009,1,110,Small,Vanilla Syrup,140
OI0005790,O001650,M028,1,100,Large,,100
OI0005791,O001650,M010,2,130,Large,,260
OI0005792,O001650,M015,2,110,Large,,220
OI0005793,O001650,M008,2,100,Large,,200
OI0005794,O001650,M006,1,75,Large,,105
OI0005795,O001650,M019,1,100,NA,,100
OI0005796,O001650,M031,1,150,NA,,150
OI0005797,O001650,M006,1,75,Large,Extra Shot,105
OI0005798,O001650,M035,1,100,NA,,100
OI0005799,O001650,M032,1,130,NA,,130
OI0005800,O001651,M030,1,100,Large,,100
OI0005801,O001651,M035,1,100,NA,,100
OI0005802,O001651,M034,2,60,NA,,120
OI0005803,O001652,M014,1,90,Small,Oat Milk,120
OI0005804,O001652,M009,2,110,Small,Oat Milk,250
OI0005805,O001652,M006,1,75,Large,,75
OI0005806,O001652,M009,2,110,Small,,220
OI0005807,O001652,M018,2,130,Large,,260
OI0005808,O001653,M006,1,75,Large,,75
OI0005809,O001653,M019,1,100,NA,,100
OI0005810,O001653,M034,2,60,NA,,120
OI0005811,O001653,M023,2,130,NA,,260
OI0005812,O001653,M031,2,150,NA,,300
OI0005813,O001654,M019,1,100,NA,,100
OI0005814,O001654,M015,1,110,Large,,110
OI0005815,O001654,M021,1,100,NA,,100
OI0005816,O001654,M014,2,90,Small,Vanilla Syrup,210
OI0005817,O001654,M038,2,140,NA,,280
OI0005818,O001655,M003,2,55,Small,,110
OI0005819,O001655,M025,1,150,NA,,150
OI0005820,O001655,M038,1,140,NA,,140
OI0005821,O001655,M024,1,110,NA,,110
OI0005822,O001656,M035,2,100,NA,,200
OI0005823,O001656,M022,1,120,NA,,120
OI0005824,O001656,M013,1,80,Small,,80
OI0005825,O001656,M031,2,150,NA,,300
OI0005826,O001657,M009,1,110,Small,,110
OI0005827,O001657,M005,2,60,Small,,120
OI0005828,O001657,M019,1,100,NA,,100
OI0005829,O001657,M036,2,100,NA,,200
OI0005830,O001657,M010,1,130,Large,,130
OI0005831,O001658,M015,1,110,Large,,110
OI0005832,O001658,M015,2,110,Large,,250
OI0005833,O001658,M027,2,90,Small,,180
OI0005834,O001658,M013,1,80,Small,,80
OI0005835,O001658,M032,2,130,NA,,260
OI0005836,O001659,M015,1,110,Large,,110
OI0005837,O001659,M010,1,130,Large,,130
OI0005838,O001659,M030,1,100,Large,,100
OI0005839,O001659,M018,1,130,Large,,130
OI0005840,O001659,M001,1,55,Small,,55
OI0005841,O001659,M022,1,120,NA,,120
OI0005842,O001660,M019,1,100,NA,,100
OI0005843,O001660,M023,2,130,NA,,260
OI0005844,O001660,M007,2,80,Small,,160
OI0005845,O001660,M037,1,120,NA,,120
OI0005846,O001661,M034,1,60,NA,,60
OI0005847,O001661,M004,1,70,Large,,70
OI0005848,O001661,M030,1,100,Large,,100
OI0005849,O001662,M015,1,110,Large,,140
OI0005850,O001662,M010,1,130,Large,,130
OI0005851,O001662,M006,1,75,Large,Oat Milk,105
OI0005852,O001663,M026,2,150,NA,,300
OI0005853,O001663,M004,1,70,Large,Oat Milk,100
OI0005854,O001663,M004,2,70,Large,,140
OI0005855,O001663,M013,1,80,Small,,80
OI0005856,O001664,M005,1,60,Small,Extra Shot,90
OI0005857,O001664,M010,2,130,Large,Vanilla Syrup,290
OI0005858,O001664,M021,2,100,NA,,200
OI0005859,O001665,M036,2,100,NA,,200
OI0005860,O001665,M006,2,75,Large,,150
OI0005861,O001665,M035,2,100,NA,,200
OI0005862,O001666,M006,1,75,Large,,75
OI0005863,O001666,M005,2,60,Small,,120
OI0005864,O001666,M023,2,130,NA,,260
OI0005865,O001666,M025,1,150,NA,,150
OI0005866,O001667,M015,2,110,Large,Extra Shot,250
OI0005867,O001667,M009,1,110,Small,,110
OI0005868,O001667,M006,2,75,Large,,150
OI0005869,O001667,M013,1,80,Small,,80
OI0005870,O001668,M013,2,80,Small,Oat Milk,190
OI0005871,O001668,M034,2,60,NA,,120
OI0005872,O001668,M010,2,130,Large,,260
OI0005873,O001669,M001,2,55,Small,,110
OI0005874,O001669,M005,2,60,Small,Extra Shot,150
OI0005875,O001669,M034,1,60,NA,,60
OI0005876,O001669,M031,1,150,NA,,150
OI0005877,O001669,M005,1,60,Small,,60
OI0005878,O001669,M021,2,100,NA,,200
OI0005879,O001669,M035,1,100,NA,,100
OI0005880,O001669,M013,1,80,Small,,80
OI0005881,O001669,M024,2,110,NA,,220
OI0005882,O001669,M034,1,60,NA,,60
OI0005883,O001669,M006,1,75,Large,Vanilla Syrup,105
OI0005884,O001670,M006,1,75,Large,,75
OI0005885,O001670,M014,2,90,Small,,180
OI0005886,O001670,M032,1,130,NA,,130
OI0005887,O001670,M035,1,100,NA,,100
OI0005888,O001670,M033,1,100,NA,,100
OI0005889,O001671,M005,1,60,Small,,60
OI0005890,O001671,M010,1,130,Large,Extra Shot,160
OI0005891,O001671,M031,2,150,NA,,300
OI0005892,O001671,M022,1,120,NA,,120
OI0005893,O001671,M009,2,110,Small,,220
OI0005894,O001672,M002,1,70,Large,,70
OI0005895,O001672,M035,2,100,NA,,200
OI0005896,O001672,M012,1,110,Large,,110
OI0005897,O001672,M034,1,60,NA,,60
OI0005898,O001673,M027,1,90,Small,,90
OI0005899,O001673,M013,1,80,Small,,80
OI0005900,O001673,M006,1,75,Large,Oat Milk,105
OI0005901,O001673,M020,2,100,NA,,200
OI0005902,O001674,M013,2,80,Small,,160
OI0005903,O001674,M015,1,110,Large,,110
OI0005904,O001674,M006,1,75,Large,Oat Milk,105
OI0005905,O001675,M030,1,100,Large,,100
OI0005906,O001675,M010,2,130,Large,Extra Shot,290
OI0005907,O001675,M010,1,130,Large,,130
OI0005908,O001675,M002,2,70,Large,,140
OI0005909,O001676,M001,1,55,Small,,55
OI0005910,O001676,M005,1,60,Small,,60
OI0005911,O001676,M010,1,130,Large,Extra Shot,160
OI0005912,O001676,M006,1,75,Large,,75
OI0005913,O001677,M012,2,110,Large,Oat Milk,250
OI0005914,O001677,M015,2,110,Large,Oat Milk,250
OI0005915,O001677,M006,2,75,Large,Extra Shot,180
OI0005916,O001678,M005,1,60,Small,Extra Shot,90
OI0005917,O001678,M022,2,120,NA,,240
OI0005918,O001678,M002,2,70,Large,,140
OI0005919,O001678,M004,2,70,Large,,140
OI0005920,O001679,M034,1,60,NA,,60
OI0005921,O001679,M030,1,100,Large,,100
OI0005922,O001679,M034,1,60,NA,,60
OI0005923,O001680,M004,2,70,Large,,170
OI0005924,O001680,M005,1,60,Small,,60
OI0005925,O001680,M027,1,90,Small,,90
OI0005926,O001680,M034,1,60,NA,,60
OI0005927,O001681,M023,1,130,NA,,130
OI0005928,O001681,M015,1,110,Large,,110
OI0005929,O001681,M006,1,75,Large,,75
OI0005930,O001681,M006,1,75,Large,,105
OI0005931,O001681,M009,1,110,Small,,110
OI0005932,O001681,M031,2,150,NA,,300
OI0005933,O001682,M026,1,150,NA,,150
OI0005934,O001682,M034,1,60,NA,,60
OI0005935,O001682,M006,2,75,Large,,150
OI0005936,O001682,M031,2,150,NA,,300
OI0005937,O001682,M009,2,110,Small,,220
OI0005938,O001682,M035,1,100,NA,,100
OI0005939,O001683,M015,2,110,Large,,220
OI0005940,O001683,M027,1,90,Small,,90
OI0005941,O001683,M009,1,110,Small,Extra Shot,140
OI0005942,O001683,M002,1,70,Large,,70
OI0005943,O001684,M009,2,110,Small,,220
OI0005944,O001684,M031,2,150,NA,,300
OI0005945,O001684,M010,1,130,Large,Vanilla Syrup,160
OI0005946,O001684,M031,1,150,NA,,150
OI0005947,O001684,M015,1,110,Large,,110
OI0005948,O001685,M015,1,110,Large,,110
OI0005949,O001685,M031,1,150,NA,,150
OI0005950,O001685,M022,1,120,NA,,120
OI0005951,O001686,M005,1,60,Small,,60
OI0005952,O001686,M030,1,100,Large,,100
OI0005953,O001686,M006,2,75,Large,Extra Shot,180
OI0005954,O001686,M009,1,110,Small,Vanilla Syrup,140
OI0005955,O001687,M011,2,130,Large,,260
OI0005956,O001687,M035,1,100,NA,,100
OI0005957,O001687,M010,2,130,Large,,260
OI0005958,O001687,M025,1,150,NA,,150
OI0005959,O001687,M015,1,110,Large,,110
OI0005960,O001688,M015,1,110,Large,Oat Milk,140
OI0005961,O001688,M035,1,100,NA,,100
OI0005962,O001688,M018,1,130,Large,,130
OI0005963,O001688,M015,1,110,Large,Vanilla Syrup,140
OI0005964,O001689,M024,1,110,NA,,110
OI0005965,O001689,M010,2,130,Large,,260
OI0005966,O001689,M015,1,110,Large,,110
OI0005967,O001689,M009,2,110,Small,,220
OI0005968,O001689,M009,2,110,Small,,220
OI0005969,O001689,M034,1,60,NA,,60
OI0005970,O001690,M006,1,75,Large,,75
OI0005971,O001690,M006,2,75,Large,,150
OI0005972,O001690,M035,2,100,NA,,200
OI0005973,O001690,M005,1,60,Small,Vanilla Syrup,90
OI0005974,O001690,M001,1,55,Small,Vanilla Syrup,85
OI0005975,O001691,M035,2,100,NA,,200
OI0005976,O001691,M005,1,60,Small,,90
OI0005977,O001691,M024,1,110,NA,,110
OI0005978,O001691,M038,2,140,NA,,280
OI0005979,O001691,M006,1,75,Large,,75
OI0005980,O001692,M010,2,130,Large,Vanilla Syrup,290
OI0005981,O001692,M032,1,130,NA,,130
OI0005982,O001692,M015,1,110,Large,,110
OI0005983,O001692,M034,2,60,NA,,120
OI0005984,O001692,M031,2,150,NA,,300
OI0005985,O001693,M013,1,80,Small,,80
OI0005986,O001693,M006,1,75,Large,,75
OI0005987,O001693,M015,2,110,Large,,220
OI0005988,O001693,M011,2,130,Large,,260
OI0005989,O001693,M007,1,80,Small,,80
OI0005990,O001693,M005,1,60,Small,Extra Shot,90
OI0005991,O001694,M015,1,110,Large,Extra Shot,140
OI0005992,O001694,M035,2,100,NA,,200
OI0005993,O001694,M010,1,130,Large,,130
OI0005994,O001694,M006,2,75,Large,Extra Shot,180
OI0005995,O001695,M035,2,100,NA,,200
OI0005996,O001695,M036,1,100,NA,,100
OI0005997,O001695,M035,2,100,NA,,200
OI0005998,O001696,M005,2,60,Small,,120
OI0005999,O001696,M015,1,110,Large,Oat Milk,140
OI0006000,O001696,M034,1,60,NA,,60
OI0006001,O001697,M016,1,120,Large,,120
OI0006002,O001697,M034,2,60,NA,,120
OI0006003,O001697,M035,1,100,NA,,100
OI0006004,O001697,M028,2,100,Large,,200
OI0006005,O001698,M009,2,110,Small,,220
OI0006006,O001698,M037,2,120,NA,,240
